year,position,player,sum_of_strokes,round_number,hole_number
2019,NA,"RAHM, Jon",4,1,16
2019,NA,"RAHM, Jon",4,2,16
2019,NA,"RAHM, Jon",4,3,16
2019,NA,"RAHM, Jon",4,4,16
2019,NA,"REAVIE, Chez",4,1,16
2019,NA,"REAVIE, Chez",3,2,16
2019,NA,"REAVIE, Chez",4,3,16
2019,NA,"REAVIE, Chez",4,4,16
2019,NA,"REBULA, Jovan (a)",4,1,16
2019,NA,"REBULA, Jovan (a)",6,2,16
2019,NA,"REED, Patrick",5,1,16
2019,NA,"REED, Patrick",4,2,16
2019,NA,"REED, Patrick",4,3,16
2019,NA,"REED, Patrick",4,4,16
2019,NA,"ROSE, Justin",3,1,16
2019,NA,"ROSE, Justin",4,2,16
2019,NA,"ROSE, Justin",4,3,16
2019,NA,"ROSE, Justin",4,4,16
2019,NA,"SABBATINI, Rory",5,1,16
2019,NA,"SABBATINI, Rory",5,2,16
2019,NA,"SABBATINI, Rory",4,3,16
2019,NA,"SABBATINI, Rory",3,4,16
2019,NA,"SAUNDERS, Sam",5,1,16
2019,NA,"SAUNDERS, Sam",4,2,16
2019,NA,"SCHAUFFELE, Xander",5,1,16
2019,NA,"SCHAUFFELE, Xander",4,2,16
2019,NA,"SCHAUFFELE, Xander",4,3,16
2019,NA,"SCHAUFFELE, Xander",4,4,16
2019,NA,"SCHEFFLER, Scottie",4,1,16
2019,NA,"SCHEFFLER, Scottie",5,2,16
2019,NA,"SCHNIEDERJANS, Ollie",4,1,16
2019,NA,"SCHNIEDERJANS, Ollie",4,2,16
2019,NA,"SCOTT, Adam",5,1,16
2019,NA,"SCOTT, Adam",4,2,16
2019,NA,"SCOTT, Adam",4,3,16
2019,NA,"SCOTT, Adam",5,4,16
2019,NA,"SHIEH, Hayden",5,1,16
2019,NA,"SHIEH, Hayden",4,2,16
2019,NA,"SIMPSON, Webb",4,1,16
2019,NA,"SIMPSON, Webb",4,2,16
2019,NA,"SIMPSON, Webb",4,3,16
2019,NA,"SIMPSON, Webb",3,4,16
2019,NA,"SLATTERY, Lee",4,1,16
2019,NA,"SLATTERY, Lee",4,2,16
2019,NA,"SMITH, Cameron",5,1,16
2019,NA,"SMITH, Cameron",5,2,16
2019,NA,"SMITH, Cameron",5,3,16
2019,NA,"SMITH, Cameron",4,4,16
2019,NA,"SNEDEKER, Brandt",5,1,16
2019,NA,"SNEDEKER, Brandt",4,2,16
2019,NA,"SNEDEKER, Brandt",4,3,16
2019,NA,"SNEDEKER, Brandt",4,4,16
2019,NA,"SORDET, Clement",4,1,16
2019,NA,"SORDET, Clement",4,2,16
2019,NA,"SORDET, Clement",4,3,16
2019,NA,"SORDET, Clement",3,4,16
2019,NA,"SPIETH, Jordan",4,1,16
2019,NA,"SPIETH, Jordan",3,2,16
2019,NA,"SPIETH, Jordan",5,3,16
2019,NA,"SPIETH, Jordan",3,4,16
2019,NA,"STANLEY, Kyle",4,1,16
2019,NA,"STANLEY, Kyle",4,2,16
2019,NA,"STANLEY, Kyle",4,3,16
2019,NA,"STANLEY, Kyle",4,4,16
2019,NA,"STENSON, Henrik",5,1,16
2019,NA,"STENSON, Henrik",4,2,16
2019,NA,"STENSON, Henrik",5,3,16
2019,NA,"STENSON, Henrik",5,4,16
2019,NA,"STRAKA, Sepp",4,1,16
2019,NA,"STRAKA, Sepp",4,2,16
2019,NA,"STRAKA, Sepp",4,3,16
2019,NA,"STRAKA, Sepp",4,4,16
2019,NA,"STUARD, Brian",4,1,16
2019,NA,"STUARD, Brian",5,2,16
2019,NA,"STUARD, Brian",4,3,16
2019,NA,"STUARD, Brian",4,4,16
2019,NA,"SULLIVAN, Ryan",4,1,16
2019,NA,"SULLIVAN, Ryan",4,2,16
2019,NA,"TARREN, Callum",4,1,16
2019,NA,"TARREN, Callum",4,2,16
2019,NA,"TAYLOR, Nick",4,1,16
2019,NA,"TAYLOR, Nick",3,2,16
2019,NA,"TAYLOR, Nick",4,3,16
2019,NA,"TAYLOR, Nick",5,4,16
2019,NA,"THOMAS, Justin",4,1,16
2019,NA,"THOMAS, Justin",4,2,16
2019,NA,"THORBJORNSEN, Michael",4,1,16
2019,NA,"THORBJORNSEN, Michael",5,2,16
2019,NA,"THORBJORNSEN, Michael",3,3,16
2019,NA,"THORBJORNSEN, Michael",4,4,16
2019,NA,"TIBBITS, Spencer (a)",4,1,16
2019,NA,"TIBBITS, Spencer (a)",4,2,16
2019,NA,"TODD, Brendon",4,1,16
2019,NA,"TODD, Brendon",4,2,16
2019,NA,"TOMS, David",4,1,16
2019,NA,"TOMS, David",4,2,16
2019,NA,"VAN ROOYEN,",4,1,16
2019,NA,"VAN ROOYEN,",4,2,16
2019,NA,"VAN ROOYEN,",6,3,16
2019,NA,"VAN ROOYEN,",3,4,16
2019,NA,"VEGAS, Jhonattan",4,1,16
2019,NA,"VEGAS, Jhonattan",4,2,16
2019,NA,"WALKER, Jimmy",4,1,16
2019,NA,"WALKER, Jimmy",4,2,16
2019,NA,"WALLACE, Matt",4,1,16
2019,NA,"WALLACE, Matt",4,2,16
2019,NA,"WALLACE, Matt",4,3,16
2019,NA,"WALLACE, Matt",5,4,16
2019,NA,"WALTERS, Justin",4,1,16
2019,NA,"WALTERS, Justin",5,2,16
2019,NA,"WALTERS, Justin",4,3,16
2019,NA,"WALTERS, Justin",3,4,16
2019,NA,"WATSON, Bubba",5,1,16
2019,NA,"WATSON, Bubba",4,2,16
2019,NA,"WEIR, Mike",5,1,16
2019,NA,"WEIR, Mike",4,2,16
2019,NA,"WIESBERGER, Bernd",4,1,16
2019,NA,"WIESBERGER, Bernd",3,2,16
2019,NA,"WIESBERGER, Bernd",4,3,16
2019,NA,"WIESBERGER, Bernd",4,4,16
2019,NA,"WILLETT, Danny",4,1,16
2019,NA,"WILLETT, Danny",4,2,16
2019,NA,"WILLETT, Danny",4,3,16
2019,NA,"WILLETT, Danny",5,4,16
2019,NA,"WISE, Aaron",4,1,16
2019,NA,"WISE, Aaron",4,2,16
2019,NA,"WISE, Aaron",5,3,16
2019,NA,"WISE, Aaron",4,4,16
2019,NA,"WOODLAND, Gary",4,1,16
2019,NA,"WOODLAND, Gary",3,2,16
2019,NA,"WOODLAND, Gary",4,3,16
2019,NA,"WOODLAND, Gary",4,4,16
2019,NA,"WOODS, Tiger",4,1,16
2019,NA,"WOODS, Tiger",4,2,16
2019,NA,"WOODS, Tiger",3,3,16
2019,NA,"WOODS, Tiger",3,4,16
2019,NA,"WU, Brandon",4,1,16
2019,NA,"WU, Brandon",4,2,16
2019,NA,"WU, Brandon",4,3,16
2019,NA,"WU, Brandon",4,4,16
2019,NA,"YOUNG, Cameron (a)",3,1,16
2019,NA,"YOUNG, Cameron (a)",5,2,16
2019,NA,"YU, Kevin (a)",5,1,16
2019,NA,"YU, Kevin (a)",4,2,16
2019,NA,"AN, Byeong",3,1,17
2019,NA,"AN, Byeong",2,2,17
2019,NA,"AN, Byeong",2,3,17
2019,NA,"AN, Byeong",4,4,17
2019,NA,"ANCER, Abraham",3,1,17
2019,NA,"ANCER, Abraham",5,2,17
2019,NA,"ANCER, Abraham",3,3,17
2019,NA,"ANCER, Abraham",3,4,17
2019,NA,"APHIBARNRAT, Kiradech",3,1,17
2019,NA,"APHIBARNRAT, Kiradech",4,2,17
2019,NA,"ARENDELL, Connor",4,1,17
2019,NA,"ARENDELL, Connor",3,2,17
2019,NA,"ARNAUS, Adri",4,1,17
2019,NA,"ARNAUS, Adri",3,2,17
2019,NA,"ARNAUS, Adri",3,3,17
2019,NA,"ARNAUS, Adri",4,4,17
2019,NA,"BADDELEY, Aaron",3,1,17
2019,NA,"BADDELEY, Aaron",2,2,17
2019,NA,"BERGER, Daniel",3,1,17
2019,NA,"BERGER, Daniel",3,2,17
2019,NA,"BERGER, Daniel",3,3,17
2019,NA,"BERGER, Daniel",3,4,17
2019,NA,"BJERREGAARD, Lucas",4,1,17
2019,NA,"BJERREGAARD, Lucas",3,2,17
2019,NA,"BLAIR, Zac",4,1,17
2019,NA,"BLAIR, Zac",3,2,17
2019,NA,"BLING, Devon (a)",4,1,17
2019,NA,"BLING, Devon (a)",4,2,17
2019,NA,"BRADLEY, Keegan",3,1,17
2019,NA,"BRADLEY, Keegan",2,2,17
2019,NA,"BRAMLETT, Joseph",4,1,17
2019,NA,"BRAMLETT, Joseph",3,2,17
2019,NA,"BREMNER, Merrick",4,1,17
2019,NA,"BREMNER, Merrick",3,2,17
2019,NA,"BURMESTER, Dean",4,1,17
2019,NA,"BURMESTER, Dean",3,2,17
2019,NA,"CABRERA BELLO,",4,1,17
2019,NA,"CABRERA BELLO,",3,2,17
2019,NA,"CABRERA BELLO,",3,3,17
2019,NA,"CABRERA BELLO,",4,4,17
2019,NA,"CANTLAY, Patrick",3,1,17
2019,NA,"CANTLAY, Patrick",3,2,17
2019,NA,"CANTLAY, Patrick",2,3,17
2019,NA,"CANTLAY, Patrick",3,4,17
2019,NA,"CASEY, Paul",3,1,17
2019,NA,"CASEY, Paul",3,2,17
2019,NA,"CASEY, Paul",4,3,17
2019,NA,"CASEY, Paul",3,4,17
2019,NA,"CASTRO, Roberto",4,1,17
2019,NA,"CASTRO, Roberto",3,2,17
2019,NA,"DAHMEN, Joel",4,1,17
2019,NA,"DAHMEN, Joel",3,2,17
2019,NA,"DANIELSON, Charlie",3,1,17
2019,NA,"DANIELSON, Charlie",4,2,17
2019,NA,"DANIELSON, Charlie",4,3,17
2019,NA,"DANIELSON, Charlie",3,4,17
2019,NA,"DAVIS, Brian",4,1,17
2019,NA,"DAVIS, Brian",3,2,17
2019,NA,"DAY, Jason",4,1,17
2019,NA,"DAY, Jason",4,2,17
2019,NA,"DAY, Jason",3,3,17
2019,NA,"DAY, Jason",3,4,17
2019,NA,"DECHAMBEAU, Bryson",3,1,17
2019,NA,"DECHAMBEAU, Bryson",3,2,17
2019,NA,"DECHAMBEAU, Bryson",3,3,17
2019,NA,"DECHAMBEAU, Bryson",3,4,17
2019,NA,"DIETRICH, Eric",4,1,17
2019,NA,"DIETRICH, Eric",4,2,17
2019,NA,"DONALD, Luke",3,1,17
2019,NA,"DONALD, Luke",2,2,17
2019,NA,"DONALD, Luke",3,3,17
2019,NA,"DONALD, Luke",3,4,17
2019,NA,"DREWITT, Brett",4,1,17
2019,NA,"DREWITT, Brett",4,2,17
2019,NA,"DUFNER, Jason",4,1,17
2019,NA,"DUFNER, Jason",4,2,17
2019,NA,"DUFNER, Jason",3,3,17
2019,NA,"DUFNER, Jason",3,4,17
2019,NA,"EATON, Chandler",3,1,17
2019,NA,"EATON, Chandler",3,2,17
2019,NA,"EATON, Chandler",3,3,17
2019,NA,"EATON, Chandler",6,4,17
2019,NA,"ECKROAT, Austin (a)",3,1,17
2019,NA,"ECKROAT, Austin (a)",4,2,17
2019,NA,"ELS, Ernie",3,1,17
2019,NA,"ELS, Ernie",3,2,17
2019,NA,"ENGLISH, Harris",4,1,17
2019,NA,"ENGLISH, Harris",3,2,17
2019,NA,"ENGLISH, Harris",3,3,17
2019,NA,"ENGLISH, Harris",3,4,17
2019,NA,"ENOCH, Rhys",4,1,17
2019,NA,"ENOCH, Rhys",3,2,17
2019,NA,"ENOCH, Rhys",2,3,17
2019,NA,"ENOCH, Rhys",4,4,17
2019,NA,"ETULAIN, Julian",3,1,17
2019,NA,"ETULAIN, Julian",3,2,17
2019,NA,"FINAU, Tony",3,1,17
2019,NA,"FINAU, Tony",3,2,17
2019,NA,"FITZPATRICK, Matt",4,1,17
2019,NA,"FITZPATRICK, Matt",4,2,17
2019,NA,"FITZPATRICK, Matt",3,3,17
2019,NA,"FITZPATRICK, Matt",3,4,17
2019,NA,"FLEETWOOD, Tommy",2,1,17
2019,NA,"FLEETWOOD, Tommy",3,2,17
2019,NA,"FLEETWOOD, Tommy",3,3,17
2019,NA,"FLEETWOOD, Tommy",4,4,17
2019,NA,"FOWLER, Rickie",3,1,17
2019,NA,"FOWLER, Rickie",4,2,17
2019,NA,"FOWLER, Rickie",3,3,17
2019,NA,"FOWLER, Rickie",3,4,17
2019,NA,"FOX, Ryan",4,1,17
2019,NA,"FOX, Ryan",3,2,17
2019,NA,"FRASER, Marcus",4,1,17
2019,NA,"FRASER, Marcus",3,2,17
2019,NA,"FURYK, Jim",4,1,17
2019,NA,"FURYK, Jim",3,2,17
2019,NA,"FURYK, Jim",4,3,17
2019,NA,"FURYK, Jim",2,4,17
2019,NA,"GAGNE, Luis",4,1,17
2019,NA,"GAGNE, Luis",4,2,17
2019,NA,"GARCIA, Sergio",3,1,17
2019,NA,"GARCIA, Sergio",4,2,17
2019,NA,"GARCIA, Sergio",3,3,17
2019,NA,"GARCIA, Sergio",4,4,17
2019,NA,"GLOVER, Lucas",4,1,17
2019,NA,"GLOVER, Lucas",3,2,17
2019,NA,"GRACE, Branden",3,1,17
2019,NA,"GRACE, Branden",2,2,17
2019,NA,"GRIBBLE, Cody",4,1,17
2019,NA,"GRIBBLE, Cody",3,2,17
2019,NA,"GRILLO, Emiliano",2,1,17
2019,NA,"GRILLO, Emiliano",4,2,17
2019,NA,"GRILLO, Emiliano",4,3,17
2019,NA,"GRILLO, Emiliano",3,4,17
2019,NA,"GUTHRIE, Luke",3,1,17
2019,NA,"GUTHRIE, Luke",3,2,17
2019,NA,"HADLEY, Chesson",3,1,17
2019,NA,"HADLEY, Chesson",4,2,17
2019,NA,"HADLEY, Chesson",3,3,17
2019,NA,"HADLEY, Chesson",2,4,17
2019,NA,"HAGESTAD, Stewart (a)",3,1,17
2019,NA,"HAGESTAD, Stewart (a)",4,2,17
2019,NA,"HALVORSEN, Andreas",3,1,17
2019,NA,"HALVORSEN, Andreas",4,2,17
2019,NA,"HARDING, Justin",3,1,17
2019,NA,"HARDING, Justin",3,2,17
2019,NA,"HARDY, Nick",3,1,17
2019,NA,"HARDY, Nick",3,2,17
2019,NA,"HATTON, Tyrrell",4,1,17
2019,NA,"HATTON, Tyrrell",3,2,17
2019,NA,"HATTON, Tyrrell",3,3,17
2019,NA,"HATTON, Tyrrell",3,4,17
2019,NA,"HILLIER, Daniel (a)",4,1,17
2019,NA,"HILLIER, Daniel (a)",3,2,17
2019,NA,"HOGE, Tom",3,1,17
2019,NA,"HOGE, Tom",4,2,17
2019,NA,"HOGE, Tom",4,3,17
2019,NA,"HOGE, Tom",3,4,17
2019,NA,"HOLMES, J.B.",4,1,17
2019,NA,"HOLMES, J.B.",2,2,17
2019,NA,"HORIKAWA, Mikumu",4,1,17
2019,NA,"HORIKAWA, Mikumu",3,2,17
2019,NA,"HORSCHEL, Billy",3,1,17
2019,NA,"HORSCHEL, Billy",4,2,17
2019,NA,"HORSCHEL, Billy",4,3,17
2019,NA,"HORSCHEL, Billy",4,4,17
2019,NA,"HORSFIELD, Sam",4,1,17
2019,NA,"HORSFIELD, Sam",3,2,17
2019,NA,"HOVLAND, Viktor",2,1,17
2019,NA,"HOVLAND, Viktor",3,2,17
2019,NA,"HOVLAND, Viktor",3,3,17
2019,NA,"HOVLAND, Viktor",4,4,17
2019,NA,"HOWELL III,",3,1,17
2019,NA,"HOWELL III,",3,2,17
2019,NA,"HOWELL III,",4,3,17
2019,NA,"HOWELL III,",4,4,17
2019,NA,"HURLEY III,",2,1,17
2019,NA,"HURLEY III,",2,2,17
2019,NA,"HURLEY III,",3,3,17
2019,NA,"HURLEY III,",3,4,17
2019,NA,"ICHIHARA, Kodai",4,1,17
2019,NA,"ICHIHARA, Kodai",4,2,17
2019,NA,"IMAHIRA, Shugo",4,1,17
2019,NA,"IMAHIRA, Shugo",4,2,17
2019,NA,"JOHNSON, Dustin",4,1,17
2019,NA,"JOHNSON, Dustin",2,2,17
2019,NA,"JOHNSON, Dustin",3,3,17
2019,NA,"JOHNSON, Dustin",3,4,17
2019,NA,"JOHNSON, Zach",3,1,17
2019,NA,"JOHNSON, Zach",4,2,17
2019,NA,"JOHNSON, Zach",3,3,17
2019,NA,"JOHNSON, Zach",3,4,17
2019,NA,"JONES, Matt",3,1,17
2019,NA,"JONES, Matt",3,2,17
2019,NA,"KAYMER, Martin",4,1,17
2019,NA,"KAYMER, Martin",3,2,17
2019,NA,"KAYMER, Martin",3,3,17
2019,NA,"KAYMER, Martin",4,4,17
2019,NA,"KIM, Chan",4,1,17
2019,NA,"KIM, Chan",4,2,17
2019,NA,"KIM, Si Woo",3,1,17
2019,NA,"KIM, Si Woo",3,2,17
2019,NA,"KINHULT, Marcus",3,1,17
2019,NA,"KINHULT, Marcus",3,2,17
2019,NA,"KINHULT, Marcus",4,3,17
2019,NA,"KINHULT, Marcus",2,4,17
2019,NA,"KISNER, Kevin",3,1,17
2019,NA,"KISNER, Kevin",3,2,17
2019,NA,"KISNER, Kevin",4,3,17
2019,NA,"KISNER, Kevin",4,4,17
2019,NA,"KIZZIRE, Patton",5,1,17
2019,NA,"KIZZIRE, Patton",3,2,17
2019,NA,"KOEPKA, Brooks",4,1,17
2019,NA,"KOEPKA, Brooks",4,2,17
2019,NA,"KOEPKA, Brooks",3,3,17
2019,NA,"KOEPKA, Brooks",3,4,17
2019,NA,"KUCHAR, Matt",4,1,17
2019,NA,"KUCHAR, Matt",4,2,17
2019,NA,"KUCHAR, Matt",4,3,17
2019,NA,"KUCHAR, Matt",3,4,17
2019,NA,"LAHIRI, Anirban",3,1,17
2019,NA,"LAHIRI, Anirban",2,2,17
2019,NA,"LASHLEY, Nate",3,1,17
2019,NA,"LASHLEY, Nate",3,2,17
2019,NA,"LASHLEY, Nate",3,3,17
2019,NA,"LASHLEY, Nate",4,4,17
2019,NA,"LEE, K.H.",4,1,17
2019,NA,"LEE, K.H.",4,2,17
2019,NA,"LEE, Richard",4,1,17
2019,NA,"LEE, Richard",3,2,17
2019,NA,"LEISHMAN, Marc",3,1,17
2019,NA,"LEISHMAN, Marc",3,2,17
2019,NA,"LEISHMAN, Marc",3,3,17
2019,NA,"LEISHMAN, Marc",5,4,17
2019,NA,"LI, Haotong",3,1,17
2019,NA,"LI, Haotong",3,2,17
2019,NA,"LI, Haotong",2,3,17
2019,NA,"LI, Haotong",4,4,17
2019,NA,"LIST, Luke",3,1,17
2019,NA,"LIST, Luke",2,2,17
2019,NA,"LOWRY, Shane",3,1,17
2019,NA,"LOWRY, Shane",3,2,17
2019,NA,"LOWRY, Shane",4,3,17
2019,NA,"LOWRY, Shane",2,4,17
2019,NA,"MATSUYAMA, Hideki",3,1,17
2019,NA,"MATSUYAMA, Hideki",3,2,17
2019,NA,"MATSUYAMA, Hideki",4,3,17
2019,NA,"MATSUYAMA, Hideki",3,4,17
2019,NA,"MCDANIEL, Chip",4,1,17
2019,NA,"MCDANIEL, Chip",3,2,17
2019,NA,"MCDANIEL, Chip",3,3,17
2019,NA,"MCDANIEL, Chip",5,4,17
2019,NA,"MCDOWELL, Graeme",3,1,17
2019,NA,"MCDOWELL, Graeme",3,2,17
2019,NA,"MCDOWELL, Graeme",4,3,17
2019,NA,"MCDOWELL, Graeme",4,4,17
2019,NA,"MCILROY, Rory",2,1,17
2019,NA,"MCILROY, Rory",3,2,17
2019,NA,"MCILROY, Rory",4,3,17
2019,NA,"MCILROY, Rory",3,4,17
2019,NA,"MICKELSON, Phil",3,1,17
2019,NA,"MICKELSON, Phil",4,2,17
2019,NA,"MICKELSON, Phil",4,3,17
2019,NA,"MICKELSON, Phil",3,4,17
2019,NA,"MITCHELL, Keith",3,1,17
2019,NA,"MITCHELL, Keith",2,2,17
2019,NA,"MOLINARI, Francesco",3,1,17
2019,NA,"MOLINARI, Francesco",3,2,17
2019,NA,"MOLINARI, Francesco",3,3,17
2019,NA,"MOLINARI, Francesco",4,4,17
2019,NA,"MORIKAWA, Collin",4,1,17
2019,NA,"MORIKAWA, Collin",4,2,17
2019,NA,"MORIKAWA, Collin",4,3,17
2019,NA,"MORIKAWA, Collin",2,4,17
2019,NA,"NA, Kevin",3,1,17
2019,NA,"NA, Kevin",4,2,17
2019,NA,"NAUMEC, Matthew",4,1,17
2019,NA,"NAUMEC, Matthew",3,2,17
2019,NA,"NOREN, Alex",4,1,17
2019,NA,"NOREN, Alex",4,2,17
2019,NA,"NORTON, Noah (a)",4,1,17
2019,NA,"NORTON, Noah (a)",3,2,17
2019,NA,"O'CONNELL, Kevin (a)",3,1,17
2019,NA,"O'CONNELL, Kevin (a)",4,2,17
2019,NA,"OLESEN, Thorbjorn",4,1,17
2019,NA,"OLESEN, Thorbjorn",4,2,17
2019,NA,"OOSTHUIZEN, Louis",3,1,17
2019,NA,"OOSTHUIZEN, Louis",2,2,17
2019,NA,"OOSTHUIZEN, Louis",2,3,17
2019,NA,"OOSTHUIZEN, Louis",2,4,17
2019,NA,"OPPENHEIM, Rob",3,1,17
2019,NA,"OPPENHEIM, Rob",3,2,17
2019,NA,"ORTIZ, Carlos",3,1,17
2019,NA,"ORTIZ, Carlos",3,2,17
2019,NA,"ORTIZ, Carlos",3,3,17
2019,NA,"ORTIZ, Carlos",4,4,17
2019,NA,"PAN, C.T.",3,1,17
2019,NA,"PAN, C.T.",3,2,17
2019,NA,"PARATORE, Renato",3,1,17
2019,NA,"PARATORE, Renato",3,2,17
2019,NA,"PARZIALE, Matt (a)",4,1,17
2019,NA,"PARZIALE, Matt (a)",4,2,17
2019,NA,"PAVON, Matthieu",3,1,17
2019,NA,"PAVON, Matthieu",3,2,17
2019,NA,"PEREIRA, Guillermo",4,1,17
2019,NA,"PEREIRA, Guillermo",3,2,17
2019,NA,"PIERCY, Scott",3,1,17
2019,NA,"PIERCY, Scott",3,2,17
2019,NA,"PIERCY, Scott",3,3,17
2019,NA,"PIERCY, Scott",4,4,17
2019,NA,"PIETERS, Thomas",3,1,17
2019,NA,"PIETERS, Thomas",3,2,17
2019,NA,"POPE, Andy",3,1,17
2019,NA,"POPE, Andy",3,2,17
2019,NA,"POPE, Andy",3,3,17
2019,NA,"POPE, Andy",3,4,17
2019,NA,"POULTER, Ian",4,1,17
2019,NA,"POULTER, Ian",3,2,17
2019,NA,"PRUGH, Alex",3,1,17
2019,NA,"PRUGH, Alex",4,2,17
2019,NA,"PRUGH, Alex",4,3,17
2019,NA,"PRUGH, Alex",3,4,17
2019,NA,"PUTNAM, Andrew",3,1,17
2019,NA,"PUTNAM, Andrew",4,2,17
2019,NA,"PUTNAM, Andrew",3,3,17
2019,NA,"PUTNAM, Andrew",3,4,17
2019,NA,"RAHM, Jon",4,1,17
2019,NA,"RAHM, Jon",3,2,17
2019,NA,"RAHM, Jon",3,3,17
2019,NA,"RAHM, Jon",3,4,17
2019,NA,"REAVIE, Chez",4,1,17
2019,NA,"REAVIE, Chez",2,2,17
2019,NA,"REAVIE, Chez",3,3,17
2019,NA,"REAVIE, Chez",3,4,17
2019,NA,"REBULA, Jovan (a)",4,1,17
2019,NA,"REBULA, Jovan (a)",3,2,17
2019,NA,"REED, Patrick",3,1,17
2019,NA,"REED, Patrick",3,2,17
2019,NA,"REED, Patrick",2,3,17
2019,NA,"REED, Patrick",3,4,17
2019,NA,"ROSE, Justin",2,1,17
2019,NA,"ROSE, Justin",3,2,17
2019,NA,"ROSE, Justin",3,3,17
2019,NA,"ROSE, Justin",3,4,17
2019,NA,"SABBATINI, Rory",3,1,17
2019,NA,"SABBATINI, Rory",3,2,17
2019,NA,"SABBATINI, Rory",3,3,17
2019,NA,"SABBATINI, Rory",4,4,17
2019,NA,"SAUNDERS, Sam",4,1,17
2019,NA,"SAUNDERS, Sam",3,2,17
2019,NA,"SCHAUFFELE, Xander",3,1,17
2019,NA,"SCHAUFFELE, Xander",3,2,17
2019,NA,"SCHAUFFELE, Xander",3,3,17
2019,NA,"SCHAUFFELE, Xander",4,4,17
2019,NA,"SCHEFFLER, Scottie",3,1,17
2019,NA,"SCHEFFLER, Scottie",3,2,17
2019,NA,"SCHNIEDERJANS, Ollie",3,1,17
2019,NA,"SCHNIEDERJANS, Ollie",3,2,17
2019,NA,"SCOTT, Adam",2,1,17
2019,NA,"SCOTT, Adam",3,2,17
2019,NA,"SCOTT, Adam",2,3,17
2019,NA,"SCOTT, Adam",4,4,17
2019,NA,"SHIEH, Hayden",3,1,17
2019,NA,"SHIEH, Hayden",3,2,17
2019,NA,"SIMPSON, Webb",3,1,17
2019,NA,"SIMPSON, Webb",3,2,17
2019,NA,"SIMPSON, Webb",2,3,17
2019,NA,"SIMPSON, Webb",2,4,17
2019,NA,"SLATTERY, Lee",4,1,17
2019,NA,"SLATTERY, Lee",3,2,17
2019,NA,"SMITH, Cameron",3,1,17
2019,NA,"SMITH, Cameron",2,2,17
2019,NA,"SMITH, Cameron",3,3,17
2019,NA,"SMITH, Cameron",3,4,17
2019,NA,"SNEDEKER, Brandt",3,1,17
2019,NA,"SNEDEKER, Brandt",3,2,17
2019,NA,"SNEDEKER, Brandt",3,3,17
2019,NA,"SNEDEKER, Brandt",3,4,17
2019,NA,"SORDET, Clement",3,1,17
2019,NA,"SORDET, Clement",3,2,17
2019,NA,"SORDET, Clement",3,3,17
2019,NA,"SORDET, Clement",4,4,17
2019,NA,"SPIETH, Jordan",3,1,17
2019,NA,"SPIETH, Jordan",4,2,17
2019,NA,"SPIETH, Jordan",3,3,17
2019,NA,"SPIETH, Jordan",4,4,17
2019,NA,"STANLEY, Kyle",3,1,17
2019,NA,"STANLEY, Kyle",3,2,17
2019,NA,"STANLEY, Kyle",3,3,17
2019,NA,"STANLEY, Kyle",3,4,17
2019,NA,"STENSON, Henrik",3,1,17
2019,NA,"STENSON, Henrik",3,2,17
2019,NA,"STENSON, Henrik",3,3,17
2019,NA,"STENSON, Henrik",3,4,17
2019,NA,"STRAKA, Sepp",3,1,17
2019,NA,"STRAKA, Sepp",4,2,17
2019,NA,"STRAKA, Sepp",4,3,17
2019,NA,"STRAKA, Sepp",3,4,17
2019,NA,"STUARD, Brian",3,1,17
2019,NA,"STUARD, Brian",4,2,17
2019,NA,"STUARD, Brian",3,3,17
2019,NA,"STUARD, Brian",3,4,17
2019,NA,"SULLIVAN, Ryan",3,1,17
2019,NA,"SULLIVAN, Ryan",4,2,17
2019,NA,"TARREN, Callum",4,1,17
2019,NA,"TARREN, Callum",2,2,17
2019,NA,"TAYLOR, Nick",4,1,17
2019,NA,"TAYLOR, Nick",4,2,17
2019,NA,"TAYLOR, Nick",4,3,17
2019,NA,"TAYLOR, Nick",3,4,17
2019,NA,"THOMAS, Justin",4,1,17
2019,NA,"THOMAS, Justin",3,2,17
2019,NA,"THORBJORNSEN, Michael",3,1,17
2019,NA,"THORBJORNSEN, Michael",3,2,17
2019,NA,"THORBJORNSEN, Michael",4,3,17
2019,NA,"THORBJORNSEN, Michael",3,4,17
2019,NA,"TIBBITS, Spencer (a)",4,1,17
2019,NA,"TIBBITS, Spencer (a)",3,2,17
2019,NA,"TODD, Brendon",3,1,17
2019,NA,"TODD, Brendon",3,2,17
2019,NA,"TOMS, David",4,1,17
2019,NA,"TOMS, David",3,2,17
2019,NA,"VAN ROOYEN,",4,1,17
2019,NA,"VAN ROOYEN,",3,2,17
2019,NA,"VAN ROOYEN,",3,3,17
2019,NA,"VAN ROOYEN,",3,4,17
2019,NA,"VEGAS, Jhonattan",4,1,17
2019,NA,"VEGAS, Jhonattan",5,2,17
2019,NA,"WALKER, Jimmy",3,1,17
2019,NA,"WALKER, Jimmy",3,2,17
2019,NA,"WALLACE, Matt",3,1,17
2019,NA,"WALLACE, Matt",3,2,17
2019,NA,"WALLACE, Matt",3,3,17
2019,NA,"WALLACE, Matt",3,4,17
2019,NA,"WALTERS, Justin",3,1,17
2019,NA,"WALTERS, Justin",2,2,17
2019,NA,"WALTERS, Justin",3,3,17
2019,NA,"WALTERS, Justin",4,4,17
2019,NA,"WATSON, Bubba",4,1,17
2019,NA,"WATSON, Bubba",3,2,17
